epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,3259.39,0.96262,0.77965,1.23548,0.84435,0.81549,0.87162,0.58088,1.07207,1.18036,1.31326,0.0055252,0.0055252,0.0055252
115,3288.64,0.97175,0.80043,1.25121,0.83721,0.7774,0.84336,0.57993,1.08805,1.11731,1.32085,0.0054856,0.0054856,0.0054856
116,3315.4,1.00427,0.83118,1.27328,0.8907,0.76549,0.87958,0.59273,1.02578,0.88674,1.26144,0.005446,0.005446,0.005446
117,3343.11,0.97305,0.80162,1.2523,0.88038,0.82507,0.89854,0.61636,0.99463,0.96433,1.25821,0.0054064,0.0054064,0.0054064
118,3369.57,0.9736,0.79751,1.24916,0.96081,0.81887,0.91559,0.61839,1.0122,0.88517,1.27141,0.0053668,0.0053668,0.0053668
119,3395.07,0.97322,0.77373,1.2527,0.90797,0.82976,0.89563,0.61191,1.02445,0.72414,1.28046,0.0053272,0.0053272,0.0053272
120,3422.67,0.93649,0.79331,1.22175,0.86935,0.78528,0.87136,0.58097,1.03845,1.27093,1.28444,0.0052876,0.0052876,0.0052876
121,3451.56,0.93995,0.75674,1.207,0.88993,0.84833,0.88961,0.61089,0.98502,0.74104,1.27735,0.005248,0.005248,0.005248
122,3481.45,0.92162,0.73746,1.20132,0.87733,0.85102,0.90036,0.61776,0.98926,0.84745,1.28537,0.0052084,0.0052084,0.0052084
123,3507.7,0.93375,0.73812,1.20983,0.92546,0.84859,0.89899,0.6262,1.0155,0.70482,1.26674,0.0051688,0.0051688,0.0051688
124,3534.48,0.937,0.77309,1.20713,0.79138,0.85095,0.87589,0.60124,1.02137,0.96189,1.27712,0.0051292,0.0051292,0.0051292
125,3562.35,0.94102,0.76433,1.21668,0.86653,0.82973,0.88991,0.60101,0.98652,0.76664,1.24629,0.0050896,0.0050896,0.0050896
126,3589.51,0.9178,0.76892,1.20744,0.86871,0.81611,0.87701,0.59507,1.03145,0.80237,1.26918,0.00505,0.00505,0.00505
127,3614.67,0.91704,0.74618,1.20817,0.9071,0.82961,0.90257,0.61916,1.0237,0.88746,1.27034,0.0050104,0.0050104,0.0050104
128,3641.75,0.92943,0.77648,1.22935,0.93474,0.84252,0.92036,0.6456,0.97389,0.92886,1.23586,0.0049708,0.0049708,0.0049708
129,3669.1,0.91877,0.76173,1.20031,0.91638,0.87445,0.91902,0.63305,0.95971,0.8273,1.22757,0.0049312,0.0049312,0.0049312
130,3698.38,0.92007,0.75178,1.21833,0.91804,0.85784,0.91293,0.6217,1.02678,0.88912,1.29448,0.0048916,0.0048916,0.0048916
131,3726.57,0.92879,0.74669,1.20881,0.94752,0.87104,0.92215,0.64108,1.01919,0.76448,1.27862,0.004852,0.004852,0.004852
132,3753.84,0.97,0.77191,1.25519,0.95196,0.86559,0.92247,0.62366,1.06525,0.79572,1.31317,0.0048124,0.0048124,0.0048124
133,3781.24,0.93557,0.78377,1.22768,0.85591,0.86224,0.89829,0.58788,1.07275,0.86341,1.30354,0.0047728,0.0047728,0.0047728
134,3808.01,0.90648,0.72963,1.19168,0.84133,0.82315,0.88962,0.62039,1.04975,0.91141,1.30569,0.0047332,0.0047332,0.0047332
135,3835.8,0.93057,0.7409,1.21451,0.90541,0.87533,0.91472,0.63657,1.01965,0.70521,1.27819,0.0046936,0.0046936,0.0046936
136,3862.54,0.93095,0.73477,1.21244,0.88999,0.82853,0.89806,0.60798,1.05617,1.03488,1.34063,0.004654,0.004654,0.004654
