epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,1464.59,0.63962,0.47245,1.15301,0.97614,1,0.99455,0.82754,0.78044,0.4117,1.29954,0.000261864,0.000261864,0.000261864
101,1480.22,0.60834,0.47343,1.16156,0.97977,0.99225,0.98917,0.82997,0.75278,0.39557,1.27058,0.000250075,0.000250075,0.000250075
102,1495.13,0.62779,0.5108,1.17895,0.98022,0.99095,0.98892,0.82651,0.75132,0.38981,1.27288,0.000238286,0.000238286,0.000238286
103,1510.26,0.65858,0.547,1.1955,0.96752,0.99955,0.99379,0.82643,0.74107,0.40754,1.24978,0.000226497,0.000226497,0.000226497
104,1525.2,0.64994,0.47834,1.19979,0.98396,0.99433,0.99485,0.82859,0.7312,0.39354,1.24734,0.000214707,0.000214707,0.000214707
105,1540.06,0.62513,0.51452,1.16174,0.98642,0.97587,0.99463,0.83257,0.75583,0.40098,1.27377,0.000202918,0.000202918,0.000202918
106,1554.49,0.60302,0.49476,1.14709,0.97386,0.97145,0.98812,0.82452,0.77251,0.39197,1.31356,0.000191129,0.000191129,0.000191129
107,1567.88,0.63219,0.45229,1.09732,0.97688,0.97383,0.9884,0.83315,0.7451,0.39402,1.26366,0.00017934,0.00017934,0.00017934
108,1583.62,0.71309,0.6039,1.22464,0.97418,0.97526,0.98907,0.84373,0.70283,0.38351,1.21242,0.00016755,0.00016755,0.00016755
109,1597.81,0.65908,0.50568,1.16626,0.95652,0.9883,0.98764,0.84101,0.70761,0.38488,1.20798,0.000155761,0.000155761,0.000155761
110,1613.33,0.60218,0.46754,1.12108,0.97127,0.97328,0.98869,0.83347,0.7411,0.39623,1.24716,0.000143972,0.000143972,0.000143972
111,1631.12,0.5489,0.41986,1.07162,0.97847,0.97451,0.98699,0.83133,0.7444,0.41835,1.25429,0.000132183,0.000132183,0.000132183
112,1644.68,0.49142,0.35543,1.03751,0.98715,0.96616,0.98946,0.82655,0.73479,0.39628,1.24858,0.000120393,0.000120393,0.000120393
113,1660.33,0.60499,0.40399,1.11501,0.98539,0.97563,0.98854,0.82703,0.7397,0.39027,1.25902,0.000108604,0.000108604,0.000108604
114,1674.53,0.51386,0.36906,1.04894,0.98273,0.97544,0.98826,0.83536,0.73855,0.39479,1.2477,9.68148e-05,9.68148e-05,9.68148e-05
115,1687.78,0.64442,0.53161,1.11666,0.9846,0.97045,0.9879,0.83636,0.72296,0.40056,1.22261,8.50255e-05,8.50255e-05,8.50255e-05
116,1702.23,0.47141,0.33718,1.04024,0.98624,0.96595,0.98782,0.84398,0.71065,0.39748,1.20167,7.32362e-05,7.32362e-05,7.32362e-05
117,1716.92,0.49114,0.36101,1.10282,0.96856,0.98995,0.98727,0.83545,0.72231,0.38165,1.23223,6.1447e-05,6.1447e-05,6.1447e-05
118,1730.32,0.51441,0.40423,1.15223,0.9689,0.98659,0.98694,0.83557,0.70939,0.38563,1.21374,4.96578e-05,4.96578e-05,4.96578e-05
119,1744.04,0.45948,0.31141,1.00831,0.96688,0.9852,0.98722,0.83611,0.70137,0.38249,1.2057,3.78685e-05,3.78685e-05,3.78685e-05
120,1757.98,0.4569,0.31265,1.04678,0.96577,0.98554,0.98667,0.83637,0.7044,0.37601,1.21242,2.60792e-05,2.60792e-05,2.60792e-05
