epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,1470.91,1.28931,1.13239,1.79181,0.86542,0.85938,0.88743,0.58879,1.2694,0.79371,1.71596,0.0004522,0.0004522,0.0004522
85,1488.2,1.25341,1.05669,1.75297,0.85387,0.8483,0.86694,0.6244,1.13157,0.77982,1.62687,0.0004456,0.0004456,0.0004456
86,1505.94,1.24282,1.06759,1.68879,0.90736,0.91075,0.92178,0.55884,1.3871,0.73884,1.8604,0.000439,0.000439,0.000439
87,1522.77,1.23355,1.04967,1.61607,0.92075,0.91504,0.92546,0.60222,1.25571,0.68382,1.73441,0.0004324,0.0004324,0.0004324
88,1540.19,1.18607,0.99204,1.61564,0.91773,0.90757,0.93077,0.53708,1.49078,0.75874,1.955,0.0004258,0.0004258,0.0004258
89,1557.84,1.25619,0.989,1.69955,0.89869,0.91532,0.89947,0.60565,1.23807,0.68469,1.70641,0.0004192,0.0004192,0.0004192
90,1575.32,1.22122,1.04519,1.7031,0.89492,0.87328,0.90228,0.63348,1.20656,0.69304,1.71222,0.0004126,0.0004126,0.0004126
91,1593.5,1.2299,1.1174,1.68482,0.86665,0.90782,0.90148,0.62142,1.21515,0.73108,1.72695,0.000406,0.000406,0.000406
92,1610.39,1.23178,0.99106,1.70013,0.89327,0.88929,0.92142,0.58864,1.32537,0.75227,1.82695,0.0003994,0.0003994,0.0003994
93,1628.88,1.24276,1.03418,1.69459,0.8898,0.89501,0.92197,0.62144,1.1953,0.69639,1.70142,0.0003928,0.0003928,0.0003928
94,1647.64,1.20082,0.98867,1.63254,0.91035,0.92459,0.92184,0.63076,1.21877,0.64608,1.72261,0.0003862,0.0003862,0.0003862
95,1664.68,1.18848,1.00335,1.60989,0.89238,0.93793,0.90745,0.60732,1.20991,0.67488,1.72864,0.0003796,0.0003796,0.0003796
96,1681.71,1.19765,0.96797,1.65078,0.88184,0.93525,0.89877,0.53984,1.3755,0.70077,1.87429,0.000373,0.000373,0.000373
97,1698.56,1.21944,0.94462,1.67451,0.85314,0.92336,0.90731,0.66595,1.10765,0.6547,1.59123,0.0003664,0.0003664,0.0003664
98,1717.46,1.27358,1.11411,1.73119,0.92229,0.94097,0.93442,0.63467,1.19178,0.62709,1.6681,0.0003598,0.0003598,0.0003598
99,1734.58,1.19144,1.02287,1.61219,0.91809,0.92773,0.93513,0.64045,1.14857,0.65178,1.64754,0.0003532,0.0003532,0.0003532
100,1751.88,1.2556,1.11062,1.64806,0.90245,0.90246,0.90714,0.61603,1.19268,0.6813,1.67684,0.0003466,0.0003466,0.0003466
101,1770.09,1.22737,1.00555,1.65775,0.93101,0.95055,0.93966,0.61643,1.25186,0.68089,1.71596,0.00034,0.00034,0.00034
