epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,2209.35,1.2737,2.50642,8.75663,1.75241,0.77601,0.86142,0.88696,0.54488,0.76673,0.84859,0.86597,0.51195,1.41087,2.2212,6.9509,1.80294,0.000940925,0.000940925,0.000940925
71,2240.87,1.2204,2.51471,8.02855,1.74891,0.86142,0.89084,0.90468,0.54339,0.87507,0.85976,0.86857,0.48427,1.47872,2.53083,6.7685,1.89931,0.000933851,0.000933851,0.000933851
72,2272.19,1.26509,2.52321,8.63281,1.79687,0.87562,0.81562,0.88758,0.53161,0.87562,0.81562,0.88374,0.51741,1.47233,2.23667,6.89792,1.94587,0.000926778,0.000926778,0.000926778
73,2303.44,1.23461,2.47874,8.71163,1.77072,0.8333,0.89444,0.93628,0.53187,0.82323,0.88254,0.90981,0.48821,1.48759,2.50979,6.76514,1.92932,0.000919704,0.000919704,0.000919704
74,2334.85,1.21856,2.41079,8.41439,1.7555,0.87791,0.83539,0.90428,0.51975,0.85695,0.82348,0.89745,0.50664,1.58073,2.31884,7.35938,2.0015,0.000912631,0.000912631,0.000912631
75,2366.18,1.24236,2.50895,8.38829,1.76187,0.89512,0.84606,0.90961,0.52796,0.89829,0.81911,0.89011,0.50459,1.54972,2.22521,6.55086,1.91877,0.000905557,0.000905557,0.000905557
76,2397.59,1.17495,2.315,7.91666,1.71896,0.88556,0.87536,0.93497,0.52849,0.87398,0.86346,0.91863,0.51754,1.51199,2.30554,6.86416,1.99699,0.000898484,0.000898484,0.000898484
77,2428.98,1.22468,2.37956,7.85322,1.73102,0.89045,0.85057,0.88897,0.54083,0.87634,0.83883,0.86184,0.51235,1.48354,2.41147,7.02888,1.88809,0.00089141,0.00089141,0.00089141
78,2460.27,1.15126,2.40997,7.64042,1.67078,0.88076,0.87034,0.94298,0.54557,0.86691,0.81117,0.87848,0.51993,1.51531,2.30888,6.22101,1.94522,0.000884337,0.000884337,0.000884337
79,2491.59,1.21567,2.49773,8.04999,1.7281,0.87766,0.90896,0.95778,0.55737,0.87766,0.90896,0.93935,0.52449,1.53,2.21443,6.12747,1.93609,0.000877263,0.000877263,0.000877263
80,2522.93,1.19052,2.36747,7.88498,1.72487,0.8888,0.92458,0.93733,0.57754,0.87928,0.91268,0.91446,0.54059,1.43594,2.19142,5.62092,1.85154,0.00087019,0.00087019,0.00087019
81,2554.37,1.22626,2.45361,7.89905,1.74856,0.91504,0.83717,0.94389,0.55994,0.91504,0.83717,0.91565,0.53185,1.52885,2.1282,5.96433,1.93033,0.000863116,0.000863116,0.000863116
82,2585.76,1.20051,2.31243,7.59078,1.73528,0.85856,0.85714,0.90428,0.5369,0.84585,0.84524,0.8828,0.52035,1.51677,2.25033,6.80922,1.92744,0.000856042,0.000856042,0.000856042
83,2617.12,1.22383,2.35323,8.19104,1.73135,0.85273,0.90148,0.94301,0.5572,0.80923,0.9252,0.92582,0.53713,1.48482,2.2236,6.05105,1.91301,0.000848969,0.000848969,0.000848969
84,2648.56,1.17762,2.47115,8.3099,1.72162,0.94011,0.82806,0.94483,0.57411,0.94011,0.82806,0.93335,0.53395,1.42414,2.30344,5.90065,1.83788,0.000841895,0.000841895,0.000841895
85,2679.98,1.11583,2.3187,7.60259,1.6927,0.85483,0.92267,0.9477,0.58057,0.79733,0.89286,0.8989,0.51748,1.44724,2.20652,6.16526,1.88972,0.000834822,0.000834822,0.000834822
86,2711.34,1.18066,2.38609,7.772,1.67082,0.87446,0.88282,0.9382,0.53645,0.86383,0.87091,0.90957,0.48743,1.48344,2.40009,6.14993,1.87814,0.000827748,0.000827748,0.000827748
87,2742.76,1.16619,2.48528,8.14202,1.68769,0.82829,0.8953,0.90815,0.50777,0.81784,0.88339,0.88654,0.505,1.4754,2.18178,6.26994,1.95263,0.000820675,0.000820675,0.000820675
88,2774.08,1.16849,2.38619,7.98154,1.74531,0.92141,0.84991,0.95289,0.54712,0.8951,0.82531,0.89764,0.52845,1.53871,2.28119,5.87012,1.99548,0.000813601,0.000813601,0.000813601
89,2805.43,1.15173,2.38798,7.52267,1.69672,0.93031,0.84836,0.9437,0.52759,0.91562,0.83646,0.92526,0.50448,1.56896,2.27227,6.2646,1.96833,0.000806528,0.000806528,0.000806528
90,2836.8,1.2006,2.29552,7.67164,1.69856,0.84013,0.91919,0.92213,0.57228,0.83219,0.90517,0.90736,0.53834,1.43682,2.08912,5.90452,1.91627,0.000799454,0.000799454,0.000799454
91,2868.12,1.20398,2.34809,8.05705,1.71415,0.89778,0.85593,0.94682,0.55457,0.88703,0.84415,0.92874,0.52544,1.50235,2.08731,5.53467,1.94678,0.00079238,0.00079238,0.00079238
92,2899.51,1.15895,2.38667,7.72317,1.65585,0.90063,0.91982,0.94499,0.57552,0.90063,0.91982,0.93278,0.55862,1.47118,1.98469,5.74785,1.86737,0.000785307,0.000785307,0.000785307
93,2930.95,1.10565,2.28459,7.28866,1.61885,0.8552,0.8826,0.92611,0.55659,0.83021,0.85996,0.89344,0.53809,1.44221,2.05867,6.39215,1.85744,0.000778233,0.000778233,0.000778233
94,2962.38,1.12849,2.29549,7.11662,1.66891,0.89813,0.84688,0.93992,0.57095,0.89813,0.84688,0.93261,0.54644,1.47119,2.16618,6.27567,1.85737,0.00077116,0.00077116,0.00077116
95,2993.77,1.13384,2.24248,6.91954,1.64381,0.85581,0.91749,0.9505,0.58723,0.85581,0.91749,0.939,0.57015,1.4248,2.03346,6.05941,1.77619,0.000764086,0.000764086,0.000764086
96,3025.15,1.16038,2.25891,7.56244,1.66026,0.90472,0.84647,0.93912,0.60605,0.9154,0.82266,0.92132,0.53118,1.34426,2.17682,5.87629,1.7493,0.000757013,0.000757013,0.000757013
97,3056.39,1.16836,2.29704,7.37794,1.68463,0.95093,0.85837,0.96084,0.55804,0.93715,0.84647,0.94697,0.55318,1.5025,2.0813,5.96541,1.98914,0.000749939,0.000749939,0.000749939
98,3087.74,1.17421,2.88093,7.42442,1.71039,0.9522,0.82307,0.91959,0.53795,0.93383,0.81117,0.8859,0.52587,1.52767,2.25088,6.81987,1.98303,0.000742866,0.000742866,0.000742866
99,3119.12,1.13029,2.29058,7.54479,1.64263,0.92528,0.9029,0.9522,0.57602,0.91386,0.89099,0.92173,0.52801,1.45578,2.19685,5.84064,1.91168,0.000735792,0.000735792,0.000735792
100,3150.44,1.09625,2.2419,7.12574,1.60858,0.87973,0.91352,0.95669,0.58419,0.85651,0.88971,0.91851,0.56043,1.38319,2.11871,5.68355,1.75511,0.000728719,0.000728719,0.000728719
101,3181.78,1.08318,2.22665,6.58523,1.61744,0.86514,0.94048,0.95539,0.57017,0.86355,0.92112,0.93903,0.55231,1.436,2.09317,5.9242,1.9155,0.000721645,0.000721645,0.000721645
102,3213.12,1.13707,2.20431,6.93981,1.66208,0.90704,0.88918,0.93802,0.56834,0.90295,0.88301,0.91739,0.53879,1.4497,2.1051,5.84633,1.88592,0.000714571,0.000714571,0.000714571
